subject,feature_set,classifier,accuracy,f1_macro,best_params
A06,bandpower,MLP,0.3448275862068966,0.34519387422613235,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A06,bandpower,Ensemble,0.3103448275862069,0.30900383141762455,N/A
A06,csp,LDA,0.5172413793103449,0.5190637065637066,"{'classifier__shrinkage': 'auto', 'classifier__solver': 'lsqr'}"
A06,csp,SVM,0.5172413793103449,0.5213259441707718,"{'classifier__C': 0.1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A06,csp,RandomForest,0.5344827586206896,0.5201388888888889,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}"
A06,csp,MLP,0.5172413793103449,0.5243018018018019,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A06,csp,Ensemble,0.5344827586206896,0.5402522880971157,N/A
A06,riemann,LDA,0.6896551724137931,0.6901882640029191,"{'classifier__shrinkage': 0.7000000000000001, 'classifier__solver': 'lsqr'}"
A06,riemann,SVM,0.6551724137931034,0.6570660522273425,"{'classifier__C': 10, 'classifier__gamma': 'scale', 'classifier__kernel': 'rbf'}"
A06,riemann,RandomForest,0.5862068965517241,0.5899159663865546,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}"
A06,riemann,MLP,0.6206896551724138,0.6174369412515964,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A06,riemann,Ensemble,0.6379310344827587,0.6352940841087393,N/A
A06,combined_pca,LDA,0.3620689655172414,0.3381003694581281,"{'classifier__shrinkage': 0.1, 'classifier__solver': 'lsqr'}"
A06,combined_pca,SVM,0.43103448275862066,0.40821870015948963,"{'classifier__C': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A06,combined_pca,RandomForest,0.3793103448275862,0.3797675026123302,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}"
A06,combined_pca,MLP,0.4482758620689655,0.42984189723320154,"{'classifier__activation': 'relu', 'classifier__alpha': 0.01, 'classifier__hidden_layer_sizes': (100, 50), 'classifier__learning_rate': 'constant'}"
A06,combined_pca,Ensemble,0.41379310344827586,0.4007820136852395,N/A
A06,combined_lda,LDA,1.0,1.0,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A06,combined_lda,SVM,1.0,1.0,"{'classifier__C': 0.1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A06,combined_lda,RandomForest,1.0,1.0,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}"
A06,combined_lda,MLP,1.0,1.0,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A06,combined_lda,Ensemble,1.0,1.0,N/A
A07,time,LDA,0.41379310344827586,0.405189526824677,"{'classifier__shrinkage': 'auto', 'classifier__solver': 'lsqr'}"
A07,time,SVM,0.3793103448275862,0.357308506188332,"{'classifier__C': 0.1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A07,time,RandomForest,0.4482758620689655,0.4312980030721966,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}"
A07,time,MLP,0.41379310344827586,0.4058793058793059,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.01, 'classifier__hidden_layer_sizes': (100, 50), 'classifier__learning_rate': 'constant'}"
A07,time,Ensemble,0.41379310344827586,0.4050764050764051,N/A
A07,erd_ers,LDA,0.3620689655172414,0.3646159874608151,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A07,erd_ers,SVM,0.39655172413793105,0.4053339761570828,"{'classifier__C': 100, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A07,erd_ers,RandomForest,0.29310344827586204,0.2922910422910423,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}"
A07,erd_ers,MLP,0.3620689655172414,0.35986154649947755,"{'classifier__activation': 'relu', 'classifier__alpha': 0.01, 'classifier__hidden_layer_sizes': (100,), 'classifier__learning_rate': 'constant'}"
A07,erd_ers,Ensemble,0.3448275862068966,0.3450757575757576,N/A
A07,bandpower,LDA,0.6379310344827587,0.6394973544973546,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A07,bandpower,SVM,0.6896551724137931,0.6858007294429708,"{'classifier__C': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A07,bandpower,RandomForest,0.5,0.48989516230895536,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}"
A07,bandpower,MLP,0.6896551724137931,0.6883004926108375,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.01, 'classifier__hidden_layer_sizes': (50, 50), 'classifier__learning_rate': 'constant'}"
A07,bandpower,Ensemble,0.6896551724137931,0.6919593198792309,N/A
A07,csp,LDA,0.7241379310344828,0.7151515151515151,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A07,csp,SVM,0.7586206896551724,0.7501052188552189,"{'classifier__C': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'rbf'}"
A07,csp,RandomForest,0.7586206896551724,0.7506587615283268,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}"
A07,csp,MLP,0.7241379310344828,0.7211366538952745,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.01, 'classifier__hidden_layer_sizes': (100, 50), 'classifier__learning_rate': 'constant'}"
A07,csp,Ensemble,0.7586206896551724,0.7537192123885672,N/A
A07,riemann,LDA,0.7931034482758621,0.7872581585081585,"{'classifier__shrinkage': 'auto', 'classifier__solver': 'lsqr'}"
A07,riemann,SVM,0.7413793103448276,0.7400345622119816,"{'classifier__C': 10, 'classifier__gamma': 'scale', 'classifier__kernel': 'rbf'}"
A07,riemann,RandomForest,0.7068965517241379,0.7052246603970742,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}"
A07,riemann,MLP,0.7068965517241379,0.7079569892473119,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.01, 'classifier__hidden_layer_sizes': (50, 50), 'classifier__learning_rate': 'constant'}"
A07,riemann,Ensemble,0.7586206896551724,0.7537192123885672,N/A
A07,combined_pca,LDA,0.7068965517241379,0.698534255599473,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A07,combined_pca,SVM,0.6206896551724138,0.606344696969697,"{'classifier__C': 10, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}"
A07,combined_pca,RandomForest,0.6551724137931034,0.6501683800070897,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}"
A07,combined_pca,MLP,0.6379310344827587,0.6287943061840121,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (100,), 'classifier__learning_rate': 'constant'}"
A07,combined_pca,Ensemble,0.6724137931034483,0.6660483870967742,N/A
A07,combined_lda,LDA,1.0,1.0,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A07,combined_lda,SVM,1.0,1.0,"{'classifier__C': 0.1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A07,combined_lda,RandomForest,1.0,1.0,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}"
A07,combined_lda,MLP,1.0,1.0,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A07,combined_lda,Ensemble,1.0,1.0,N/A
A08,time,LDA,0.5344827586206896,0.5055858120374249,"{'classifier__shrinkage': 0.1, 'classifier__solver': 'lsqr'}"
A08,time,SVM,0.41379310344827586,0.4018978044852912,"{'classifier__C': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A08,time,RandomForest,0.46551724137931033,0.44086086086086085,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}"
A08,time,MLP,0.4482758620689655,0.4336917562724014,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A08,time,Ensemble,0.5172413793103449,0.504916573971079,N/A
A08,erd_ers,LDA,0.3448275862068966,0.32590709728867623,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A08,erd_ers,SVM,0.41379310344827586,0.4001299493227243,"{'classifier__C': 10, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A08,erd_ers,RandomForest,0.3620689655172414,0.355026455026455,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}"
A08,erd_ers,MLP,0.41379310344827586,0.4091269841269841,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (100,), 'classifier__learning_rate': 'constant'}"
A08,erd_ers,Ensemble,0.3793103448275862,0.36702205882352945,N/A
A08,bandpower,LDA,0.8103448275862069,0.8082437275985663,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A08,bandpower,SVM,0.7586206896551724,0.7547272769046963,"{'classifier__C': 10, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A08,bandpower,RandomForest,0.43103448275862066,0.42733828298344423,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}"
A08,bandpower,MLP,0.7758620689655172,0.7673637374860957,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50, 50), 'classifier__learning_rate': 'constant'}"
A08,bandpower,Ensemble,0.8275862068965517,0.8251536098310293,N/A
A08,csp,LDA,0.7241379310344828,0.7120535714285714,"{'classifier__shrinkage': 'auto', 'classifier__solver': 'lsqr'}"
A08,csp,SVM,0.7241379310344828,0.7144345115325232,"{'classifier__C': 1, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}"
A08,csp,RandomForest,0.7068965517241379,0.690579640947288,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}"
A08,csp,MLP,0.7241379310344828,0.7115800865800865,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (100,), 'classifier__learning_rate': 'constant'}"
A08,csp,Ensemble,0.7241379310344828,0.7122800207039337,N/A
A08,riemann,LDA,0.9310344827586207,0.9321200510855684,"{'classifier__shrinkage': 'auto', 'classifier__solver': 'lsqr'}"
A08,riemann,SVM,0.896551724137931,0.8970853858784894,"{'classifier__C': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'rbf'}"
A08,riemann,RandomForest,0.8793103448275862,0.8793958675424193,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}"
A08,riemann,MLP,0.7068965517241379,0.7099569322038732,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50, 50), 'classifier__learning_rate': 'constant'}"
A08,riemann,Ensemble,0.9310344827586207,0.9321200510855684,N/A
A08,combined_pca,LDA,0.5517241379310345,0.5648498331479421,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A08,combined_pca,SVM,0.5517241379310345,0.555596753594529,"{'classifier__C': 0.1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A08,combined_pca,RandomForest,0.5517241379310345,0.5357142857142857,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}"
A08,combined_pca,MLP,0.5517241379310345,0.5584415584415584,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (100,), 'classifier__learning_rate': 'constant'}"
A08,combined_pca,Ensemble,0.603448275862069,0.6077266922094509,N/A
A08,combined_lda,LDA,1.0,1.0,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A08,combined_lda,SVM,1.0,1.0,"{'classifier__C': 0.1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A08,combined_lda,RandomForest,1.0,1.0,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}"
A08,combined_lda,MLP,1.0,1.0,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A08,combined_lda,Ensemble,1.0,1.0,N/A
A09,time,LDA,0.5344827586206896,0.5274498246100681,"{'classifier__shrinkage': 0.30000000000000004, 'classifier__solver': 'lsqr'}"
A09,time,SVM,0.46551724137931033,0.4701034259857789,"{'classifier__C': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A09,time,RandomForest,0.5862068965517241,0.5798918823112371,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}"
A09,time,MLP,0.46551724137931033,0.47068117068117066,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (100, 50), 'classifier__learning_rate': 'constant'}"
A09,time,Ensemble,0.5,0.4963745725703457,N/A
A09,erd_ers,LDA,0.3448275862068966,0.3222270322270322,"{'classifier__shrinkage': 0.1, 'classifier__solver': 'lsqr'}"
A09,erd_ers,SVM,0.3620689655172414,0.3091676328172952,"{'classifier__C': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'rbf'}"
A09,erd_ers,RandomForest,0.3103448275862069,0.2955530129672006,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}"
A09,erd_ers,MLP,0.29310344827586204,0.2878306878306878,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (100, 50), 'classifier__learning_rate': 'constant'}"
A09,erd_ers,Ensemble,0.3275862068965517,0.31706415206415206,N/A
A09,bandpower,LDA,0.603448275862069,0.6133431085043988,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A09,bandpower,SVM,0.6206896551724138,0.613283775048481,"{'classifier__C': 0.1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A09,bandpower,RandomForest,0.5689655172413793,0.5596610490763717,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}"
A09,bandpower,MLP,0.5344827586206896,0.5377085877085876,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A09,bandpower,Ensemble,0.6206896551724138,0.6220009157509158,N/A
A09,csp,LDA,0.6551724137931034,0.6511633296255097,"{'classifier__shrinkage': 'auto', 'classifier__solver': 'lsqr'}"
A09,csp,SVM,0.7068965517241379,0.6920817369093231,"{'classifier__C': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'rbf'}"
A09,csp,RandomForest,0.5862068965517241,0.5862152553329024,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}"
A09,csp,MLP,0.6379310344827587,0.616098873640103,"{'classifier__activation': 'relu', 'classifier__alpha': 0.01, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A09,csp,Ensemble,0.6551724137931034,0.6358558558558559,N/A
A09,riemann,LDA,0.6896551724137931,0.6875653082549633,"{'classifier__shrinkage': 0.9, 'classifier__solver': 'lsqr'}"
A09,riemann,SVM,0.7068965517241379,0.7020361247947455,"{'classifier__C': 1, 'classifier__gamma': 'scale', 'classifier__kernel': 'rbf'}"
A09,riemann,RandomForest,0.6379310344827587,0.6289237935977067,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}"
A09,riemann,MLP,0.7068965517241379,0.7109591257664281,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.01, 'classifier__hidden_layer_sizes': (100,), 'classifier__learning_rate': 'constant'}"
A09,riemann,Ensemble,0.7241379310344828,0.7211323159599021,N/A
A09,combined_pca,LDA,0.5344827586206896,0.5107906799083269,"{'classifier__shrinkage': 0.1, 'classifier__solver': 'lsqr'}"
A09,combined_pca,SVM,0.5689655172413793,0.5605798771121352,"{'classifier__C': 10, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}"
A09,combined_pca,RandomForest,0.4482758620689655,0.43083405986631795,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}"
A09,combined_pca,MLP,0.5689655172413793,0.5478205128205128,"{'classifier__activation': 'tanh', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (100, 50), 'classifier__learning_rate': 'constant'}"
A09,combined_pca,Ensemble,0.5689655172413793,0.552775587258346,N/A
A09,combined_lda,LDA,1.0,1.0,"{'classifier__shrinkage': None, 'classifier__solver': 'svd'}"
A09,combined_lda,SVM,1.0,1.0,"{'classifier__C': 0.1, 'classifier__gamma': 'scale', 'classifier__kernel': 'linear'}"
A09,combined_lda,RandomForest,1.0,1.0,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}"
A09,combined_lda,MLP,1.0,1.0,"{'classifier__activation': 'relu', 'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (50,), 'classifier__learning_rate': 'constant'}"
A09,combined_lda,Ensemble,1.0,1.0,N/A
